panel,arm,run,engine,role,n_windows,itl_ms,cdf
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,33.52551,0.53458
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,34.87681,0.54940
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,36.28257,0.56751
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,37.74499,0.58260
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,39.26636,0.59962
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,40.84905,0.61443
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,42.49553,0.63364
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,44.20838,0.64737
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,45.99026,0.66493
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,47.84397,0.67865
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,49.77239,0.69649
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,51.77854,0.70499
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,53.86556,0.71734
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,56.03669,0.72887
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,58.29533,0.73793
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,60.64501,0.74753
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,63.08940,0.75741
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,65.63231,0.76290
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,68.27772,0.77168
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,71.02976,0.78156
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,73.89272,0.79034
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,76.87108,0.80022
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,79.96948,0.80928
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,83.19277,0.81970
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,86.54598,0.82711
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,90.03435,0.83562
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,93.66332,0.84358
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,97.43856,0.85099
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,101.36596,0.86004
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,105.45167,0.86883
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,109.70206,0.87596
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,114.12377,0.88447
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,118.72370,0.88913
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,123.50903,0.89544
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,128.48725,0.90231
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,133.66612,0.90724
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,139.05374,0.91136
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,144.65851,0.91740
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,150.48918,0.92316
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,156.55488,0.92618
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,162.86506,0.92947
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,169.42958,0.93496
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,176.25869,0.93963
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,183.36306,0.94457
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,190.75379,0.94704
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,198.44240,0.94978
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,206.44092,0.95499
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,214.76184,0.95801
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,223.41813,0.96158
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,232.42334,0.96487
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,241.79151,0.96734
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,251.53728,0.97173
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,261.67587,0.97393
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,272.22311,0.97613
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,283.19547,0.97777
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,294.61009,0.98052
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,306.48479,0.98299
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,318.83812,0.98491
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,331.68937,0.98573
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,345.05861,0.98820
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,358.96671,0.99040
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,373.43541,0.99122
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,388.48728,0.99286
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,404.14585,0.99424
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,420.43555,0.99479
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,437.38184,0.99643
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,455.01117,0.99671
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,473.35108,0.99726
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,492.43021,0.99753
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,512.27834,0.99753
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,532.92649,0.99753
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,554.40690,0.99835
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,576.75310,0.99945
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8002,envelope,3644,600.00000,1.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,12.00000,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,12.48368,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,12.98685,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,13.51031,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,14.05486,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,14.62136,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,15.21070,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,15.82379,0.00000
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,16.46159,0.00082
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,17.12510,0.00815
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,17.81535,0.00951
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,18.53343,0.01740
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,19.28044,0.02365
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,20.05757,0.03262
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,20.86602,0.04648
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,21.70706,0.05762
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,22.58199,0.07094
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,23.49219,0.07638
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,24.43908,0.08290
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,25.42414,0.08888
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,26.44889,0.09595
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,27.51496,0.10247
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,28.62399,0.11253
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,29.77772,0.11824
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,30.97796,0.12449
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,32.22657,0.13210
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,33.52551,0.14189
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,34.87681,0.14759
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,36.28257,0.15222
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,37.74499,0.17994
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,39.26636,0.19815
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,40.84905,0.20930
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,42.49553,0.22289
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,44.20838,0.23621
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,45.99026,0.25170
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,47.84397,0.26121
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,49.77239,0.27562
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,51.77854,0.29247
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,53.86556,0.30987
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,56.03669,0.32210
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,58.29533,0.33569
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,60.64501,0.35526
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,63.08940,0.37347
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,65.63231,0.39630
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,68.27772,0.41424
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,71.02976,0.43001
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,73.89272,0.45067
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,76.87108,0.47431
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,79.96948,0.48954
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,83.19277,0.50693
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,86.54598,0.52922
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,90.03435,0.55151
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,93.66332,0.57652
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,97.43856,0.59636
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,101.36596,0.62762
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,105.45167,0.65480
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,109.70206,0.68361
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,114.12377,0.71324
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,118.72370,0.73933
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,123.50903,0.76651
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,128.48725,0.79451
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,133.66612,0.81462
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,139.05374,0.83148
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,144.65851,0.85431
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,150.48918,0.87143
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,156.55488,0.88557
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,162.86506,0.89970
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,169.42958,0.90949
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,176.25869,0.91846
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,183.36306,0.92715
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,190.75379,0.93748
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,198.44240,0.94482
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,206.44092,0.94971
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,214.76184,0.95624
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,223.41813,0.96059
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,232.42334,0.96521
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,241.79151,0.96874
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,251.53728,0.97119
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,261.67587,0.97228
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,272.22311,0.97472
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,283.19547,0.97690
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,294.61009,0.97825
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,306.48479,0.98097
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,318.83812,0.98260
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,331.68937,0.98369
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,345.05861,0.98587
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,358.96671,0.98722
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,373.43541,0.98831
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,388.48728,0.98886
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,404.14585,0.99021
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,420.43555,0.99157
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,437.38184,0.99266
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,455.01117,0.99266
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,473.35108,0.99293
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,492.43021,0.99375
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,512.27834,0.99484
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,532.92649,0.99755
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,554.40690,0.99946
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,576.75310,0.99973
(a) One-hour dynamic trace,PolyServe,260809_0210_exp71br1_polyserve_fullb,8003,envelope,3679,600.00000,1.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,12.00000,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,12.48368,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,12.98685,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,13.51031,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,14.05486,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,14.62136,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,15.21070,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,15.82379,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,16.46159,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,17.12510,0.00000
(a) One-hour dynamic trace,Llumnix SLO,260809_0057_exp71br1_slo_fullb,8000,envelope,3662,17.81535,0.00027
