arm,run,minute,resident,resident_lo,resident_hi,stat,offered,offered_kind,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
Llumnix,260831_2346_exp109r1_slot75_shift,27.0,0.006536524743771422,0.005725003123074373,0.006536524743771422,cv,22.433333333333334,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,28.0,0.01870259811514683,0.0009970583172291432,0.01870259811514683,cv,28.633333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,29.0,0.02363597521428256,0.009674697957453186,0.02363597521428256,cv,18.116666666666667,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,30.0,0.1958338335405682,0.18739311790830024,0.1958338335405682,cv,14.3,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,31.0,0.199784230994754,0.199784230994754,0.27478914209157573,cv,22.433333333333334,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,32.0,0.07350199206573511,0.07350199206573511,0.26983544610625865,cv,23.683333333333334,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,33.0,0.03691379793039132,0.03691379793039132,0.0817141870522872,cv,20.116666666666667,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,34.0,0.05291419572464472,0.05291419572464472,0.10303538967555152,cv,25.033333333333335,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,35.0,0.16593017454603531,0.16593017454603531,0.1770980214440848,cv,33.7,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,36.0,0.24396743951211852,0.21602364076930863,0.24396743951211852,cv,39.11666666666667,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,37.0,0.3395005579039345,0.3395005579039345,0.3908654849189919,cv,36.7,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,38.0,0.33926694513673367,0.33926694513673367,0.3909847248589888,cv,34.1,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,39.0,0.388523907210737,0.33369994559850186,0.388523907210737,cv,33.68333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,40.0,0.3749188887378503,0.3650618325961546,0.3749188887378503,cv,29.65,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,41.0,0.20406247803629166,0.19779681563800525,0.20406247803629166,cv,18.516666666666666,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,42.0,0.06303587864143352,0.06303587864143352,0.15836011387860766,cv,24.716666666666665,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,43.0,0.10874880958699139,0.09056694276946356,0.10874880958699139,cv,28.3,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,44.0,0.07861631266332038,0.045187381485857735,0.07861631266332038,cv,16.333333333333332,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,45.0,0.24976400327025786,0.04444220033653014,0.24976400327025786,cv,16.283333333333335,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,46.0,0.08732917286143549,0.05825208820176554,0.08732917286143549,cv,23.05,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,47.0,0.021787124992455015,0.020389319322607048,0.021787124992455015,cv,24.633333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,48.0,0.02137687084372177,0.00824795757180891,0.02137687084372177,cv,23.483333333333334,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,49.0,0.008015240820127447,0.008015240820127447,0.01416596644277685,cv,28.566666666666666,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,50.0,0.002429997612581088,0.0011285512965695113,0.002429997612581088,cv,39.43333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,51.0,0.0011429954223773238,0.0011429954223773238,0.0072305130421391,cv,44.75,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,52.0,0.0016210727167645237,0.0016210727167645237,0.0023141140528459567,cv,43.666666666666664,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,53.0,0.0024341731032136624,0.0024341731032136624,0.0038689312512209394,cv,45.05,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,54.0,0.0009143326819770207,0.0009143326819770207,0.001492510738378173,cv,43.35,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,55.0,0.0018119402152201917,0.001368985902811435,0.0018119402152201917,cv,40.68333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,56.0,0.0007319514655105408,0.0007296632775913902,0.0007319514655105408,cv,32.9,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,57.0,0.00229902620057466,0.00229902620057466,0.004960804288866283,cv,32.78333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,58.0,0.005077847435708014,0.005077847435708014,0.005934896898867711,cv,37.18333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,59.0,0.022778185754855212,0.022778185754855212,0.03391254407718394,cv,23.65,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,0.0,1.4952629847049892,1.4941362802397367,1.4952629847049892,cv,9.883333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,1.0,1.215339489570913,1.215339489570913,1.2200331586963933,cv,11.25,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,2.0,1.5212741970899817,1.5212741970899817,1.5285425836183892,cv,11.233333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,3.0,1.221791716059273,1.221791716059273,1.2221753060081992,cv,10.85,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,4.0,1.0330728659603525,1.0294958216973698,1.0330728659603525,cv,11.766666666666667,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,5.0,0.35354040396355363,0.35354040396355363,0.3740997176617331,cv,24.816666666666666,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,6.0,0.22516319772540808,0.22516319772540808,0.23142987139333465,cv,40.166666666666664,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,7.0,0.19018462042633258,0.19018462042633258,0.23724310190646317,cv,38.916666666666664,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,8.0,0.21179694799491183,0.21179694799491183,0.2336995026825195,cv,40.46666666666667,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,9.0,0.23986585935961913,0.23609516666704833,0.23986585935961913,cv,40.53333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,10.0,0.8635491763457758,0.8635491763457758,0.894077979762186,cv,36.3,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,11.0,1.1052355189890795,0.8358167341815614,1.1052355189890795,cv,20.6,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,12.0,0.8230053009872726,0.8230053009872726,0.8240985981604013,cv,21.866666666666667,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,13.0,1.0745079981633754,1.0745079981633754,1.0966806136550693,cv,26.733333333333334,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,14.0,1.5237643172947566,1.5237643172947566,1.5314762640261719,cv,16.45,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,15.0,0.35254639571268426,0.3348704257863116,0.35254639571268426,cv,14.483333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,16.0,0.12350274458347513,0.12350274458347513,0.17846972881076298,cv,20.7,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
