arm,engine_rank,engine_port,series,minute,value,resident_chat,resident_deepresearch,resident_swe,budgets
FluidServe,6,8006,tbt_ms,37.4199,35.815,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.4365,35.773,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.4532,35.804,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.4699,35.89,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.4865,35.929,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.5032,35.969,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.5199,35.975,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.5365,36.019,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.5532,36.04,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.5699,36.013,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.5865,35.985,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.6032,36.05,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.6199,36.065,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.6365,35.976,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.6532,35.965,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.6699,36.03,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.6865,36.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.7032,35.972,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.7199,35.953,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.7365,35.955,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.7532,35.917,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.7699,35.959,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.7865,36.024,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.8032,36.007,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.8199,35.971,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.8365,35.983,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.8532,35.977,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.8699,35.942,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.8865,35.864,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.9032,35.85,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.9199,35.806,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.9365,35.746,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.9532,35.783,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.9699,35.777,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,37.9865,35.775,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.0032,35.789,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.0199,35.814,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.0365,35.852,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.0532,35.948,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.0699,36.019,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.0865,35.902,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.1032,35.765,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.1199,35.763,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.1365,35.734,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.1532,35.713,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.1699,35.758,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.1865,35.697,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.2032,35.609,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.2199,35.575,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.2365,35.577,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.2532,35.581,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.2699,35.582,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.2865,35.571,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.3032,35.566,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.3199,35.585,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.3365,35.581,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.3532,35.496,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.3699,35.552,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.3865,35.592,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.4032,35.556,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.4199,35.571,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.4365,35.563,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.4532,35.529,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.4699,35.546,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.4865,35.66,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.5032,35.72,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.5199,35.647,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.5365,35.7,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.5532,35.834,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.5699,35.847,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.5865,35.818,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.6032,35.924,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.6199,35.9,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.6365,35.87,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.6532,35.885,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.6699,35.937,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.6865,35.94,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.7032,35.855,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.7199,35.862,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.7365,35.83,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.7532,35.783,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.7699,35.749,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.7865,35.723,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.8032,35.72,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.8199,35.748,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.8365,35.702,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.8532,35.657,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.8699,35.702,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.8865,35.708,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.9032,35.612,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.9199,35.662,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.9365,35.767,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.9532,35.846,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.9699,35.885,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,38.9865,35.785,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.0032,35.76,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.0199,35.851,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.0365,35.822,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.0532,35.745,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.0699,35.723,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.0865,35.739,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.1032,35.825,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.1199,35.926,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.1365,35.961,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.1532,35.925,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.1699,35.953,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.1865,35.976,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.2032,35.894,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.2199,35.903,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.2365,35.912,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.2532,35.877,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.2699,35.887,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.2865,35.938,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.3032,35.971,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.3199,35.942,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.3365,35.931,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.3532,35.831,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.3699,35.813,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.3865,35.748,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.4032,35.649,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.4199,35.766,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.4365,35.847,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.4532,35.848,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.4699,35.839,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.4865,35.833,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.5032,35.861,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.5199,35.861,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.5365,35.839,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.5532,35.763,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.5699,35.754,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.5865,35.774,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.6032,35.761,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.6199,35.795,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.6365,35.881,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.6532,35.953,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.6699,35.945,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.6865,35.981,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.7032,36.037,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.7199,36.048,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.7365,36.085,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.7532,36.092,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.7699,35.985,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.7865,35.893,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.8032,35.93,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.8199,35.964,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.8365,35.926,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.8532,35.911,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.8699,36.016,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.8865,36.143,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.9032,36.167,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.9199,36.181,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.9365,36.213,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.9532,36.141,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.9699,36.087,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,39.9865,36.058,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.0032,36.051,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.0199,36.047,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.0365,36.037,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.0532,36.018,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.0699,35.93,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.0865,35.882,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.1032,35.969,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.1199,36.028,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.1365,36.021,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.1532,36.018,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.1699,35.921,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.1865,35.871,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.2032,35.98,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.2199,36.099,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.2365,36.103,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.2532,36.143,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.2699,36.15,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.2865,36.088,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.3032,36.074,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.3199,36.029,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.3365,36.029,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.3532,36.063,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.3699,35.993,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.3865,35.907,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.4032,35.899,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.4199,35.849,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.4365,35.814,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.4532,35.852,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.4699,35.858,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.4865,35.742,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.5032,35.643,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.5199,35.686,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.5365,35.642,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.5532,35.537,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.5699,35.569,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.5865,35.681,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.6032,35.708,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.6199,35.744,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.6365,35.724,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.6532,35.657,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.6699,35.584,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.6865,35.537,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.7032,35.51,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.7199,35.537,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.7365,35.587,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.7532,35.559,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.7699,35.589,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.7865,35.656,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.8032,35.66,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.8199,35.622,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.8365,35.64,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.8532,35.712,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.8699,35.75,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.8865,35.763,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.9032,35.792,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.9199,35.693,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.9365,35.653,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.9532,35.571,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.9699,35.426,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,40.9865,35.419,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.0032,35.4,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.0199,35.356,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.0365,35.312,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.0532,35.298,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.0699,35.384,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.0865,35.397,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.1032,35.315,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.1199,35.179,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.1365,35.03,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.1532,35.085,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.1699,35.189,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.1865,35.186,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,6,8006,tbt_ms,41.2032,35.218,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
