arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
PolyServe,260831_2232_exp109r1_polyservept75_shift,33.0,143.4866459534332,143.4866459534332,144.96276818717922,std,20.116666666666667,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,34.0,135.49975634111186,134.9439900656721,135.49975634111186,std,25.033333333333335,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,35.0,151.62713215146346,150.35694040473385,151.62713215146346,std,33.7,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,36.0,151.41673071809046,149.7739193799707,151.41673071809046,std,39.11666666666667,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,37.0,139.96726036651646,138.5323887951451,139.96726036651646,std,36.7,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,38.0,141.65682033354656,141.65682033354656,142.6569580042799,std,34.1,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,39.0,129.974279453303,129.974279453303,130.61352964122614,std,33.68333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,40.0,116.19979612065741,116.19979612065741,117.02911195829587,std,29.65,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,41.0,118.40848364779585,118.40848364779585,120.6723903889805,std,18.516666666666666,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,42.0,126.19497422307407,126.19497422307407,126.90930587255698,std,24.716666666666665,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,43.0,106.31800188445028,106.31800188445028,113.48929028176981,std,28.3,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,44.0,97.11827337958148,97.11827337958148,101.02451780025794,std,16.333333333333332,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,45.0,99.5491870053912,84.38097262411185,99.5491870053912,std,16.283333333333335,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,46.0,126.65182857110052,108.76935024044317,126.65182857110052,std,23.05,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,47.0,121.73260597615057,108.90585640593542,121.73260597615057,std,24.633333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,48.0,99.28208187654597,68.01191301128357,99.28208187654597,std,23.483333333333334,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,49.0,140.90150578133301,129.54443931915796,140.90150578133301,std,28.566666666666666,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,50.0,141.91671158914565,141.1022720866798,141.91671158914565,std,39.43333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,51.0,138.8955983302058,138.8955983302058,141.87186314923522,std,44.75,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,52.0,135.7747360628862,135.7747360628862,143.8229790880754,std,43.666666666666664,0.45485267976724764,22.238568348078434,0.6156667539952843,2
