series,minute,value,smoothing_s,bytes_per_token
decode_kv_gb_s,23.78359,2.40718,20,327680
decode_kv_gb_s,23.80025,2.40678,20,327680
decode_kv_gb_s,23.81692,2.42989,20,327680
decode_kv_gb_s,23.83359,2.42385,20,327680
decode_kv_gb_s,23.85025,2.38959,20,327680
decode_kv_gb_s,23.86692,2.33605,20,327680
decode_kv_gb_s,23.88359,2.30382,20,327680
decode_kv_gb_s,23.90025,2.35871,20,327680
decode_kv_gb_s,23.91692,2.38244,20,327680
decode_kv_gb_s,23.93359,2.39107,20,327680
decode_kv_gb_s,23.95025,2.37115,20,327680
decode_kv_gb_s,23.96692,2.37480,20,327680
decode_kv_gb_s,23.98359,2.35840,20,327680
decode_kv_gb_s,24.00025,2.34526,20,327680
decode_kv_gb_s,24.01692,2.33391,20,327680
decode_kv_gb_s,24.03359,2.31567,20,327680
decode_kv_gb_s,24.05025,2.34914,20,327680
decode_kv_gb_s,24.06692,2.35227,20,327680
decode_kv_gb_s,24.08359,2.33010,20,327680
decode_kv_gb_s,24.10025,2.29933,20,327680
decode_kv_gb_s,24.11692,2.30260,20,327680
decode_kv_gb_s,24.13359,2.25990,20,327680
decode_kv_gb_s,24.15025,2.25898,20,327680
decode_kv_gb_s,24.16692,2.23454,20,327680
decode_kv_gb_s,24.18359,2.25618,20,327680
decode_kv_gb_s,24.20025,2.31727,20,327680
decode_kv_gb_s,24.21692,2.35501,20,327680
decode_kv_gb_s,24.23359,2.29464,20,327680
decode_kv_gb_s,24.25025,2.29914,20,327680
decode_kv_gb_s,24.26692,2.33163,20,327680
decode_kv_gb_s,24.28359,2.33026,20,327680
decode_kv_gb_s,24.30025,2.35751,20,327680
decode_kv_gb_s,24.31692,2.35494,20,327680
decode_kv_gb_s,24.33359,2.36439,20,327680
decode_kv_gb_s,24.35025,2.37256,20,327680
decode_kv_gb_s,24.36692,2.40801,20,327680
decode_kv_gb_s,24.38359,2.41412,20,327680
decode_kv_gb_s,24.40025,2.36722,20,327680
decode_kv_gb_s,24.41692,2.43319,20,327680
decode_kv_gb_s,24.43359,2.48434,20,327680
decode_kv_gb_s,24.45025,2.49876,20,327680
decode_kv_gb_s,24.46692,2.52032,20,327680
decode_kv_gb_s,24.48359,2.48532,20,327680
decode_kv_gb_s,24.50025,2.45653,20,327680
decode_kv_gb_s,24.51692,2.43420,20,327680
decode_kv_gb_s,24.53359,2.42273,20,327680
decode_kv_gb_s,24.55025,2.42741,20,327680
decode_kv_gb_s,24.56692,2.44199,20,327680
decode_kv_gb_s,24.58359,2.39708,20,327680
decode_kv_gb_s,24.60025,2.35483,20,327680
decode_kv_gb_s,24.61692,2.34278,20,327680
decode_kv_gb_s,24.63359,2.35185,20,327680
decode_kv_gb_s,24.65025,2.39788,20,327680
decode_kv_gb_s,24.66692,2.39310,20,327680
decode_kv_gb_s,24.68359,2.44742,20,327680
decode_kv_gb_s,24.70025,2.45883,20,327680
decode_kv_gb_s,24.71692,2.42075,20,327680
decode_kv_gb_s,24.73359,2.45521,20,327680
decode_kv_gb_s,24.75025,2.42190,20,327680
decode_kv_gb_s,24.76692,2.41529,20,327680
decode_kv_gb_s,24.78359,2.41646,20,327680
decode_kv_gb_s,24.80025,2.38141,20,327680
decode_kv_gb_s,24.81692,2.37284,20,327680
decode_kv_gb_s,24.83359,2.40262,20,327680
decode_kv_gb_s,24.85025,2.40680,20,327680
decode_kv_gb_s,24.86692,2.40332,20,327680
decode_kv_gb_s,24.88359,2.37336,20,327680
decode_kv_gb_s,24.90025,2.37715,20,327680
decode_kv_gb_s,24.91692,2.44254,20,327680
decode_kv_gb_s,24.93359,2.51182,20,327680
decode_kv_gb_s,24.95025,2.55178,20,327680
decode_kv_gb_s,24.96692,2.55520,20,327680
decode_kv_gb_s,24.98359,2.50199,20,327680
decode_kv_gb_s,25.00025,2.48448,20,327680
decode_kv_gb_s,25.01692,2.43445,20,327680
decode_kv_gb_s,25.03359,2.43405,20,327680
decode_kv_gb_s,25.05025,2.43006,20,327680
decode_kv_gb_s,25.06692,2.41275,20,327680
decode_kv_gb_s,25.08359,2.39984,20,327680
decode_kv_gb_s,25.10025,2.40584,20,327680
decode_kv_gb_s,25.11692,2.41388,20,327680
decode_kv_gb_s,25.13359,2.45102,20,327680
decode_kv_gb_s,25.15025,2.49334,20,327680
decode_kv_gb_s,25.16692,2.49326,20,327680
decode_kv_gb_s,25.18359,2.51607,20,327680
decode_kv_gb_s,25.20025,2.49242,20,327680
decode_kv_gb_s,25.21692,2.48037,20,327680
decode_kv_gb_s,25.23359,2.48644,20,327680
decode_kv_gb_s,25.25025,2.40752,20,327680
decode_kv_gb_s,25.26692,2.33109,20,327680
decode_kv_gb_s,25.28359,2.26537,20,327680
decode_kv_gb_s,25.30025,2.21145,20,327680
decode_kv_gb_s,25.31692,2.21810,20,327680
decode_kv_gb_s,25.33359,2.21898,20,327680
decode_kv_gb_s,25.35025,2.20912,20,327680
decode_kv_gb_s,25.36692,2.19885,20,327680
decode_kv_gb_s,25.38359,2.26181,20,327680
decode_kv_gb_s,25.40025,2.26768,20,327680
decode_kv_gb_s,25.41692,2.28756,20,327680
decode_kv_gb_s,25.43359,2.25229,20,327680
decode_kv_gb_s,25.45025,2.23437,20,327680
decode_kv_gb_s,25.46692,2.25652,20,327680
decode_kv_gb_s,25.48359,2.25715,20,327680
decode_kv_gb_s,25.50025,2.30469,20,327680
decode_kv_gb_s,25.51692,2.32632,20,327680
decode_kv_gb_s,25.53359,2.34470,20,327680
decode_kv_gb_s,25.55025,2.33603,20,327680
decode_kv_gb_s,25.56692,2.30990,20,327680
decode_kv_gb_s,25.58359,2.35361,20,327680
decode_kv_gb_s,25.60025,2.45679,20,327680
decode_kv_gb_s,25.61692,2.51187,20,327680
decode_kv_gb_s,25.63359,2.56211,20,327680
decode_kv_gb_s,25.65025,2.55767,20,327680
decode_kv_gb_s,25.66692,2.57306,20,327680
decode_kv_gb_s,25.68359,2.60284,20,327680
decode_kv_gb_s,25.70025,2.62673,20,327680
decode_kv_gb_s,25.71692,2.58549,20,327680
decode_kv_gb_s,25.73359,2.58916,20,327680
decode_kv_gb_s,25.75025,2.55876,20,327680
decode_kv_gb_s,25.76692,2.58602,20,327680
decode_kv_gb_s,25.78359,2.59482,20,327680
decode_kv_gb_s,25.80025,2.56144,20,327680
decode_kv_gb_s,25.81692,2.55499,20,327680
decode_kv_gb_s,25.83359,2.52946,20,327680
decode_kv_gb_s,25.85025,2.50868,20,327680
decode_kv_gb_s,25.86692,2.52532,20,327680
decode_kv_gb_s,25.88359,2.55285,20,327680
decode_kv_gb_s,25.90025,2.59046,20,327680
decode_kv_gb_s,25.91692,2.59561,20,327680
decode_kv_gb_s,25.93359,2.56604,20,327680
decode_kv_gb_s,25.95025,2.55628,20,327680
decode_kv_gb_s,25.96692,2.56045,20,327680
decode_kv_gb_s,25.98359,2.56599,20,327680
decode_kv_gb_s,26.00025,2.52165,20,327680
decode_kv_gb_s,26.01692,2.52697,20,327680
decode_kv_gb_s,26.03359,2.49737,20,327680
decode_kv_gb_s,26.05025,2.48674,20,327680
decode_kv_gb_s,26.06692,2.47825,20,327680
decode_kv_gb_s,26.08359,2.49690,20,327680
decode_kv_gb_s,26.10025,2.46665,20,327680
decode_kv_gb_s,26.11692,2.48622,20,327680
decode_kv_gb_s,26.13359,2.48990,20,327680
decode_kv_gb_s,26.15025,2.48179,20,327680
decode_kv_gb_s,26.16692,2.44454,20,327680
decode_kv_gb_s,26.18359,2.44921,20,327680
decode_kv_gb_s,26.20025,2.41325,20,327680
decode_kv_gb_s,26.21692,2.42004,20,327680
decode_kv_gb_s,26.23359,2.38686,20,327680
decode_kv_gb_s,26.25025,2.35530,20,327680
decode_kv_gb_s,26.26692,2.30836,20,327680
decode_kv_gb_s,26.28359,2.30396,20,327680
decode_kv_gb_s,26.30025,2.32667,20,327680
decode_kv_gb_s,26.31692,2.31975,20,327680
decode_kv_gb_s,26.33359,2.37002,20,327680
decode_kv_gb_s,26.35025,2.34026,20,327680
decode_kv_gb_s,26.36692,2.32785,20,327680
decode_kv_gb_s,26.38359,2.28451,20,327680
decode_kv_gb_s,26.40025,2.31942,20,327680
decode_kv_gb_s,26.41692,2.30405,20,327680
decode_kv_gb_s,26.43359,2.31063,20,327680
decode_kv_gb_s,26.45025,2.32922,20,327680
decode_kv_gb_s,26.46692,2.30927,20,327680
decode_kv_gb_s,26.48359,2.31692,20,327680
decode_kv_gb_s,26.50025,2.35305,20,327680
decode_kv_gb_s,26.51692,2.35787,20,327680
decode_kv_gb_s,26.53359,2.35853,20,327680
decode_kv_gb_s,26.55025,2.35067,20,327680
decode_kv_gb_s,26.56692,2.36911,20,327680
decode_kv_gb_s,26.58359,2.36446,20,327680
decode_kv_gb_s,26.60025,2.36983,20,327680
decode_kv_gb_s,26.61692,2.38275,20,327680
decode_kv_gb_s,26.63359,2.35173,20,327680
decode_kv_gb_s,26.65025,2.37800,20,327680
decode_kv_gb_s,26.66692,2.42900,20,327680
decode_kv_gb_s,26.68359,2.36912,20,327680
decode_kv_gb_s,26.70025,2.40781,20,327680
decode_kv_gb_s,26.71692,2.48764,20,327680
decode_kv_gb_s,26.73359,2.46810,20,327680
decode_kv_gb_s,26.75025,2.45890,20,327680
decode_kv_gb_s,26.76692,2.49416,20,327680
decode_kv_gb_s,26.78359,2.50178,20,327680
decode_kv_gb_s,26.80025,2.52561,20,327680
decode_kv_gb_s,26.81692,2.51190,20,327680
decode_kv_gb_s,26.83359,2.51646,20,327680
decode_kv_gb_s,26.85025,2.53421,20,327680
decode_kv_gb_s,26.86692,2.54715,20,327680
decode_kv_gb_s,26.88359,2.55796,20,327680
decode_kv_gb_s,26.90025,2.54326,20,327680
decode_kv_gb_s,26.91692,2.60001,20,327680
decode_kv_gb_s,26.93359,2.64198,20,327680
decode_kv_gb_s,26.95025,2.64330,20,327680
decode_kv_gb_s,26.96692,2.62610,20,327680
decode_kv_gb_s,26.98359,2.61890,20,327680
decode_kv_gb_s,27.00025,2.53458,20,327680
decode_kv_gb_s,27.01692,2.60411,20,327680
decode_kv_gb_s,27.03359,2.58197,20,327680
decode_kv_gb_s,27.05025,2.51446,20,327680
decode_kv_gb_s,27.06692,2.50989,20,327680
decode_kv_gb_s,27.08359,2.50461,20,327680
decode_kv_gb_s,27.10025,2.46821,20,327680
decode_kv_gb_s,27.11692,2.42492,20,327680
decode_kv_gb_s,27.13359,2.41704,20,327680
decode_kv_gb_s,27.15025,2.41380,20,327680
decode_kv_gb_s,27.16692,2.38415,20,327680
decode_kv_gb_s,27.18359,2.34670,20,327680
decode_kv_gb_s,27.20025,2.32381,20,327680
decode_kv_gb_s,27.21692,2.27388,20,327680
decode_kv_gb_s,27.23359,2.26980,20,327680
decode_kv_gb_s,27.25025,2.21348,20,327680
decode_kv_gb_s,27.26692,2.17281,20,327680
decode_kv_gb_s,27.28359,2.15053,20,327680
decode_kv_gb_s,27.30025,2.17988,20,327680
decode_kv_gb_s,27.31692,2.18023,20,327680
decode_kv_gb_s,27.33359,2.21683,20,327680
decode_kv_gb_s,27.35025,2.20136,20,327680
decode_kv_gb_s,27.36692,2.18313,20,327680
decode_kv_gb_s,27.38359,2.19594,20,327680
decode_kv_gb_s,27.40025,2.19685,20,327680
decode_kv_gb_s,27.41692,2.20734,20,327680
decode_kv_gb_s,27.43359,2.21987,20,327680
decode_kv_gb_s,27.45025,2.21975,20,327680
decode_kv_gb_s,27.46692,2.19437,20,327680
decode_kv_gb_s,27.48359,2.18830,20,327680
decode_kv_gb_s,27.50025,2.19357,20,327680
decode_kv_gb_s,27.51692,2.20590,20,327680
decode_kv_gb_s,27.53359,2.21839,20,327680
decode_kv_gb_s,27.55025,2.26684,20,327680
decode_kv_gb_s,27.56692,2.28999,20,327680
decode_kv_gb_s,27.58359,2.32196,20,327680
decode_kv_gb_s,27.60025,2.34030,20,327680
decode_kv_gb_s,27.61692,2.32333,20,327680
decode_kv_gb_s,27.63359,2.32386,20,327680
decode_kv_gb_s,27.65025,2.28778,20,327680
decode_kv_gb_s,27.66692,2.23853,20,327680
decode_kv_gb_s,27.68359,2.22090,20,327680
decode_kv_gb_s,27.70025,2.23778,20,327680
decode_kv_gb_s,27.71692,2.23990,20,327680
decode_kv_gb_s,27.73359,2.22612,20,327680
decode_kv_gb_s,27.75025,2.25105,20,327680
decode_kv_gb_s,27.76692,2.26339,20,327680
decode_kv_gb_s,27.78359,2.27419,20,327680
decode_kv_gb_s,27.80025,2.28487,20,327680
decode_kv_gb_s,27.81692,2.24488,20,327680
decode_kv_gb_s,27.83359,2.25951,20,327680
decode_kv_gb_s,27.85025,2.26920,20,327680
decode_kv_gb_s,27.86692,2.28004,20,327680
decode_kv_gb_s,27.88359,2.27213,20,327680
decode_kv_gb_s,27.90025,2.27639,20,327680
decode_kv_gb_s,27.91692,2.25059,20,327680
decode_kv_gb_s,27.93359,2.23403,20,327680
decode_kv_gb_s,27.95025,2.24439,20,327680
decode_kv_gb_s,27.96692,2.20333,20,327680
decode_kv_gb_s,27.98359,2.20562,20,327680
decode_kv_gb_s,28.00025,2.22896,20,327680
decode_kv_gb_s,28.01692,2.28505,20,327680
decode_kv_gb_s,28.03359,2.28189,20,327680
decode_kv_gb_s,28.05025,2.29313,20,327680
decode_kv_gb_s,28.06692,2.27052,20,327680
decode_kv_gb_s,28.08359,2.21959,20,327680
decode_kv_gb_s,28.10025,2.21440,20,327680
decode_kv_gb_s,28.11692,2.17566,20,327680
decode_kv_gb_s,28.13359,2.17727,20,327680
decode_kv_gb_s,28.15025,2.20292,20,327680
decode_kv_gb_s,28.16692,2.19856,20,327680
decode_kv_gb_s,28.18359,2.17047,20,327680
decode_kv_gb_s,28.20025,2.13750,20,327680
decode_kv_gb_s,28.21692,2.16703,20,327680
decode_kv_gb_s,28.23359,2.14163,20,327680
decode_kv_gb_s,28.25025,2.12903,20,327680
decode_kv_gb_s,28.26692,2.12932,20,327680
decode_kv_gb_s,28.28359,2.20590,20,327680
decode_kv_gb_s,28.30025,2.17775,20,327680
decode_kv_gb_s,28.31692,2.20857,20,327680
decode_kv_gb_s,28.33359,2.17714,20,327680
decode_kv_gb_s,28.35025,2.10992,20,327680
decode_kv_gb_s,28.36692,2.09919,20,327680
decode_kv_gb_s,28.38359,2.10163,20,327680
decode_kv_gb_s,28.40025,2.13601,20,327680
decode_kv_gb_s,28.41692,2.18672,20,327680
decode_kv_gb_s,28.43359,2.21427,20,327680
decode_kv_gb_s,28.45025,2.23818,20,327680
decode_kv_gb_s,28.46692,2.23906,20,327680
decode_kv_gb_s,28.48359,2.25026,20,327680
decode_kv_gb_s,28.50025,2.22893,20,327680
decode_kv_gb_s,28.51692,2.23692,20,327680
decode_kv_gb_s,28.53359,2.27080,20,327680
decode_kv_gb_s,28.55025,2.23921,20,327680
decode_kv_gb_s,28.56692,2.23183,20,327680
decode_kv_gb_s,28.58359,2.24085,20,327680
decode_kv_gb_s,28.60025,2.22201,20,327680
decode_kv_gb_s,28.61692,2.16437,20,327680
decode_kv_gb_s,28.63359,2.20382,20,327680
decode_kv_gb_s,28.65025,2.15633,20,327680
decode_kv_gb_s,28.66692,2.17814,20,327680
decode_kv_gb_s,28.68359,2.17679,20,327680
decode_kv_gb_s,28.70025,2.18117,20,327680
decode_kv_gb_s,28.71692,2.16065,20,327680
decode_kv_gb_s,28.73359,2.14494,20,327680
decode_kv_gb_s,28.75025,2.12074,20,327680
decode_kv_gb_s,28.76692,2.08534,20,327680
decode_kv_gb_s,28.78359,2.09696,20,327680
decode_kv_gb_s,28.80025,2.09335,20,327680
decode_kv_gb_s,28.81692,2.09070,20,327680
decode_kv_gb_s,28.83359,2.12818,20,327680
decode_kv_gb_s,28.85025,2.10309,20,327680
decode_kv_gb_s,28.86692,2.07678,20,327680
decode_kv_gb_s,28.88359,2.02665,20,327680
decode_kv_gb_s,28.90025,2.02527,20,327680
decode_kv_gb_s,28.91692,2.04512,20,327680
decode_kv_gb_s,28.93359,2.06035,20,327680
decode_kv_gb_s,28.95025,2.04874,20,327680
decode_kv_gb_s,28.96692,2.04020,20,327680
decode_kv_gb_s,28.98359,2.05444,20,327680
decode_kv_gb_s,29.00025,2.05330,20,327680
decode_kv_gb_s,29.01692,2.06795,20,327680
decode_kv_gb_s,29.03359,2.06286,20,327680
decode_kv_gb_s,29.05025,2.06249,20,327680
decode_kv_gb_s,29.06692,2.08881,20,327680
decode_kv_gb_s,29.08359,2.08676,20,327680
decode_kv_gb_s,29.10025,2.07237,20,327680
decode_kv_gb_s,29.11692,2.06026,20,327680
decode_kv_gb_s,29.13359,2.10411,20,327680
decode_kv_gb_s,29.15025,2.08027,20,327680
decode_kv_gb_s,29.16692,2.06241,20,327680
decode_kv_gb_s,29.18359,2.06423,20,327680
decode_kv_gb_s,29.20025,2.10156,20,327680
decode_kv_gb_s,29.21692,2.14135,20,327680
decode_kv_gb_s,29.23359,2.15870,20,327680
decode_kv_gb_s,29.25025,2.13897,20,327680
decode_kv_gb_s,29.26692,2.14577,20,327680
decode_kv_gb_s,29.28359,2.17111,20,327680
decode_kv_gb_s,29.30025,2.19012,20,327680
decode_kv_gb_s,29.31692,2.26071,20,327680
decode_kv_gb_s,29.33359,2.30348,20,327680
decode_kv_gb_s,29.35025,2.32203,20,327680
decode_kv_gb_s,29.36692,2.31960,20,327680
decode_kv_gb_s,29.38359,2.30373,20,327680
decode_kv_gb_s,29.40025,2.27471,20,327680
decode_kv_gb_s,29.41692,2.25861,20,327680
decode_kv_gb_s,29.43359,2.27403,20,327680
decode_kv_gb_s,29.45025,2.25481,20,327680
decode_kv_gb_s,29.46692,2.21049,20,327680
decode_kv_gb_s,29.48359,2.26504,20,327680
decode_kv_gb_s,29.50025,2.27856,20,327680
decode_kv_gb_s,29.51692,2.28396,20,327680
decode_kv_gb_s,29.53359,2.29383,20,327680
decode_kv_gb_s,29.55025,2.30352,20,327680
decode_kv_gb_s,29.56692,2.28719,20,327680
decode_kv_gb_s,29.58359,2.31819,20,327680
decode_kv_gb_s,29.60025,2.30376,20,327680
decode_kv_gb_s,29.61692,2.28547,20,327680
decode_kv_gb_s,29.63359,2.27923,20,327680
decode_kv_gb_s,29.65025,2.20860,20,327680
decode_kv_gb_s,29.66692,2.14199,20,327680
decode_kv_gb_s,29.68359,2.12028,20,327680
decode_kv_gb_s,29.70025,2.10940,20,327680
decode_kv_gb_s,29.71692,2.14777,20,327680
decode_kv_gb_s,29.73359,2.17818,20,327680
decode_kv_gb_s,29.75025,2.18090,20,327680
decode_kv_gb_s,29.76692,2.16897,20,327680
decode_kv_gb_s,29.78359,2.18578,20,327680
decode_kv_gb_s,29.80025,2.18890,20,327680
decode_kv_gb_s,29.81692,2.15962,20,327680
decode_kv_gb_s,29.83359,2.10154,20,327680
decode_kv_gb_s,29.85025,2.11299,20,327680
decode_kv_gb_s,29.86692,2.14322,20,327680
decode_kv_gb_s,29.88359,2.12434,20,327680
decode_kv_gb_s,29.90025,2.09599,20,327680
decode_kv_gb_s,29.91692,2.08878,20,327680
decode_kv_gb_s,29.93359,2.08249,20,327680
decode_kv_gb_s,29.95025,2.08245,20,327680
decode_kv_gb_s,29.96692,2.03019,20,327680
decode_kv_gb_s,29.98359,2.03044,20,327680
decode_kv_gb_s,30.00025,2.02890,20,327680
decode_kv_gb_s,30.01692,2.04839,20,327680
decode_kv_gb_s,30.03359,2.02664,20,327680
decode_kv_gb_s,30.05025,2.01724,20,327680
decode_kv_gb_s,30.06692,1.96637,20,327680
decode_kv_gb_s,30.08359,2.01876,20,327680
decode_kv_gb_s,30.10025,2.03357,20,327680
decode_kv_gb_s,30.11692,2.03149,20,327680
decode_kv_gb_s,30.13359,2.05036,20,327680
decode_kv_gb_s,30.15025,2.04498,20,327680
decode_kv_gb_s,30.16692,2.09023,20,327680
decode_kv_gb_s,30.18359,2.09697,20,327680
decode_kv_gb_s,30.20025,2.02553,20,327680
decode_kv_gb_s,30.21692,2.03413,20,327680
decode_kv_gb_s,30.23359,2.02076,20,327680
decode_kv_gb_s,30.25025,1.95910,20,327680
decode_kv_gb_s,30.26692,1.96821,20,327680
decode_kv_gb_s,30.28359,1.96630,20,327680
decode_kv_gb_s,30.30025,1.97828,20,327680
decode_kv_gb_s,30.31692,2.00060,20,327680
decode_kv_gb_s,30.33359,1.98983,20,327680
decode_kv_gb_s,30.35025,1.97033,20,327680
decode_kv_gb_s,30.36692,2.03590,20,327680
decode_kv_gb_s,30.38359,2.13265,20,327680
decode_kv_gb_s,30.40025,2.10861,20,327680
decode_kv_gb_s,30.41692,2.01811,20,327680
decode_kv_gb_s,30.43359,1.98512,20,327680
decode_kv_gb_s,30.45025,1.99170,20,327680
decode_kv_gb_s,30.46692,1.96173,20,327680
decode_kv_gb_s,30.48359,1.96479,20,327680
decode_kv_gb_s,30.50025,1.95987,20,327680
decode_kv_gb_s,30.51692,1.93188,20,327680
decode_kv_gb_s,30.53359,1.90305,20,327680
decode_kv_gb_s,30.55025,1.89935,20,327680
decode_kv_gb_s,30.56692,1.93061,20,327680
decode_kv_gb_s,30.58359,1.92259,20,327680
decode_kv_gb_s,30.60025,1.92352,20,327680
decode_kv_gb_s,30.61692,1.91404,20,327680
decode_kv_gb_s,30.63359,1.92233,20,327680
decode_kv_gb_s,30.65025,1.91692,20,327680
decode_kv_gb_s,30.66692,1.93306,20,327680
decode_kv_gb_s,30.68359,1.93120,20,327680
decode_kv_gb_s,30.70025,1.87507,20,327680
decode_kv_gb_s,30.71692,1.75193,20,327680
decode_kv_gb_s,30.73359,1.81291,20,327680
decode_kv_gb_s,30.75025,1.86251,20,327680
decode_kv_gb_s,30.76692,1.88318,20,327680
decode_kv_gb_s,30.78359,1.84942,20,327680
decode_kv_gb_s,30.80025,1.82274,20,327680
decode_kv_gb_s,30.81692,1.83958,20,327680
decode_kv_gb_s,30.83359,1.80852,20,327680
decode_kv_gb_s,30.85025,1.84073,20,327680
decode_kv_gb_s,30.86692,1.88919,20,327680
decode_kv_gb_s,30.88359,1.90548,20,327680
decode_kv_gb_s,30.90025,1.89561,20,327680
decode_kv_gb_s,30.91692,1.92955,20,327680
decode_kv_gb_s,30.93359,1.97600,20,327680
decode_kv_gb_s,30.95025,2.05671,20,327680
decode_kv_gb_s,30.96692,2.09881,20,327680
decode_kv_gb_s,30.98359,2.12008,20,327680
decode_kv_gb_s,31.00025,2.10354,20,327680
decode_kv_gb_s,31.01692,2.13366,20,327680
decode_kv_gb_s,31.03359,2.16640,20,327680
decode_kv_gb_s,31.05025,2.19959,20,327680
decode_kv_gb_s,31.06692,2.18957,20,327680
decode_kv_gb_s,31.08359,2.16658,20,327680
decode_kv_gb_s,31.10025,2.17436,20,327680
decode_kv_gb_s,31.11692,2.19810,20,327680
decode_kv_gb_s,31.13359,2.23048,20,327680
decode_kv_gb_s,31.15025,2.21479,20,327680
decode_kv_gb_s,31.16692,2.26320,20,327680
decode_kv_gb_s,31.18359,2.24524,20,327680
decode_kv_gb_s,31.20025,2.21826,20,327680
decode_kv_gb_s,31.21692,2.20795,20,327680
decode_kv_gb_s,31.23359,2.23060,20,327680
decode_kv_gb_s,31.25025,2.24803,20,327680
decode_kv_gb_s,31.26692,2.20249,20,327680
decode_kv_gb_s,31.28359,2.12070,20,327680
decode_kv_gb_s,31.30025,2.10134,20,327680
decode_kv_gb_s,31.31692,2.07227,20,327680
decode_kv_gb_s,31.33359,2.12555,20,327680
decode_kv_gb_s,31.35025,2.13719,20,327680
decode_kv_gb_s,31.36692,2.13316,20,327680
decode_kv_gb_s,31.38359,2.11939,20,327680
decode_kv_gb_s,31.40025,2.13429,20,327680
decode_kv_gb_s,31.41692,2.16493,20,327680
decode_kv_gb_s,31.43359,2.15164,20,327680
decode_kv_gb_s,31.45025,2.15299,20,327680
decode_kv_gb_s,31.46692,2.14951,20,327680
decode_kv_gb_s,31.48359,2.14677,20,327680
decode_kv_gb_s,31.50025,2.14088,20,327680
decode_kv_gb_s,31.51692,2.16781,20,327680
decode_kv_gb_s,31.53359,2.18006,20,327680
decode_kv_gb_s,31.55025,2.17717,20,327680
decode_kv_gb_s,31.56692,2.19723,20,327680
decode_kv_gb_s,31.58359,2.17384,20,327680
decode_kv_gb_s,31.60025,2.15420,20,327680
decode_kv_gb_s,31.61692,2.16279,20,327680
decode_kv_gb_s,31.63359,2.12758,20,327680
decode_kv_gb_s,31.65025,2.14216,20,327680
decode_kv_gb_s,31.66692,2.13730,20,327680
decode_kv_gb_s,31.68359,2.12456,20,327680
decode_kv_gb_s,31.70025,2.12156,20,327680
decode_kv_gb_s,31.71692,2.12035,20,327680
decode_kv_gb_s,31.73359,2.16695,20,327680
decode_kv_gb_s,31.75025,2.15067,20,327680
decode_kv_gb_s,31.76692,2.14918,20,327680
decode_kv_gb_s,31.78359,2.17027,20,327680
decode_kv_gb_s,31.80025,2.23632,20,327680
decode_kv_gb_s,31.81692,2.23719,20,327680
decode_kv_gb_s,31.83359,2.20011,20,327680
decode_kv_gb_s,31.85025,2.16471,20,327680
decode_kv_gb_s,31.86692,2.14470,20,327680
decode_kv_gb_s,31.88359,2.13109,20,327680
decode_kv_gb_s,31.90025,2.10919,20,327680
decode_kv_gb_s,31.91692,2.12714,20,327680
decode_kv_gb_s,31.93359,2.14185,20,327680
decode_kv_gb_s,31.95025,2.16459,20,327680
decode_kv_gb_s,31.96692,2.23480,20,327680
decode_kv_gb_s,31.98359,2.19503,20,327680
decode_kv_gb_s,32.00025,2.18945,20,327680
decode_kv_gb_s,32.01692,2.17986,20,327680
decode_kv_gb_s,32.03359,2.21511,20,327680
decode_kv_gb_s,32.05025,2.21039,20,327680
decode_kv_gb_s,32.06692,2.17976,20,327680
decode_kv_gb_s,32.08359,2.19394,20,327680
decode_kv_gb_s,32.10025,2.20700,20,327680
decode_kv_gb_s,32.11692,2.20755,20,327680
decode_kv_gb_s,32.13359,2.15833,20,327680
decode_kv_gb_s,32.15025,2.18258,20,327680
decode_kv_gb_s,32.16692,2.20104,20,327680
decode_kv_gb_s,32.18359,2.24499,20,327680
decode_kv_gb_s,32.20025,2.31190,20,327680
decode_kv_gb_s,32.21692,2.33944,20,327680
decode_kv_gb_s,32.23359,2.37053,20,327680
decode_kv_gb_s,32.25025,2.34482,20,327680
decode_kv_gb_s,32.26692,2.35300,20,327680
decode_kv_gb_s,32.28359,2.35233,20,327680
decode_kv_gb_s,32.30025,2.29653,20,327680
decode_kv_gb_s,32.31692,2.31813,20,327680
decode_kv_gb_s,32.33359,2.32094,20,327680
decode_kv_gb_s,32.35025,2.34707,20,327680
decode_kv_gb_s,32.36692,2.32796,20,327680
decode_kv_gb_s,32.38359,2.35115,20,327680
decode_kv_gb_s,32.40025,2.32724,20,327680
decode_kv_gb_s,32.41692,2.35529,20,327680
decode_kv_gb_s,32.43359,2.37818,20,327680
decode_kv_gb_s,32.45025,2.36871,20,327680
decode_kv_gb_s,32.46692,2.40910,20,327680
decode_kv_gb_s,32.48359,2.42329,20,327680
decode_kv_gb_s,32.50025,2.46082,20,327680
decode_kv_gb_s,32.51692,2.43762,20,327680
decode_kv_gb_s,32.53359,2.41770,20,327680
decode_kv_gb_s,32.55025,2.43292,20,327680
decode_kv_gb_s,32.56692,2.41703,20,327680
decode_kv_gb_s,32.58359,2.46153,20,327680
decode_kv_gb_s,32.60025,2.48388,20,327680
decode_kv_gb_s,32.61692,2.47122,20,327680
decode_kv_gb_s,32.63359,2.57564,20,327680
decode_kv_gb_s,32.65025,2.60953,20,327680
decode_kv_gb_s,32.66692,2.61297,20,327680
decode_kv_gb_s,32.68359,2.58436,20,327680
decode_kv_gb_s,32.70025,2.67062,20,327680
decode_kv_gb_s,32.71692,2.59138,20,327680
