arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
Llumnix,260831_2346_exp109r1_slot75_shift,19.0,53.43452659912989,50.260222860745294,53.43452659912989,var,21.416666666666668,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,20.0,1.2561687353665794,1.2561687353665794,2.564101003722804,var,32.35,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,21.0,0.25258446951153946,0.25258446951153946,1.2981164364836846,var,39.05,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,22.0,0.06982582370566173,0.06982582370566173,0.37223389836006326,var,33.45,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,23.0,1.0076452412035173,0.12289501946990655,1.0076452412035173,var,33.53333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,24.0,1.5123329402822154,0.24105183471111075,1.5123329402822154,var,32.75,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,25.0,43.26259566708418,43.26259566708418,47.28218461377751,var,22.5,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,26.0,48.329292994473526,48.329292994473526,217.48507010592087,var,17.666666666666668,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,27.0,1.7931291397348366,1.3737036412908963,1.7931291397348366,var,22.433333333333334,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,28.0,13.490356926582226,0.03635271721798268,13.490356926582226,var,28.633333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,29.0,21.39357421538646,3.436502145519676,21.39357421538646,var,18.116666666666667,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,30.0,1583.0754053834692,1524.612946437368,1583.0754053834692,var,14.3,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,31.0,1707.33834006593,1707.33834006593,3642.135175131639,var,22.433333333333334,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,32.0,106.08255281946623,106.08255281946623,1557.5240354688917,var,23.683333333333334,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,33.0,28.474301250316145,28.474301250316145,136.72087676683392,var,20.116666666666667,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,34.0,198.71926763487477,198.71926763487477,737.9769938515689,var,25.033333333333335,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,35.0,1262.9571346700595,1262.9571346700595,1607.3942402263074,var,33.7,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,36.0,2733.353304711934,2028.8590335722354,2733.353304711934,var,39.11666666666667,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,37.0,7718.336231955844,7718.336231955844,8280.565146390438,var,36.7,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,38.0,6349.282781925043,6349.282781925043,8291.603301468544,var,34.1,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,39.0,11872.785039571221,7575.928171591938,11872.785039571221,var,33.68333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,40.0,8055.437380377336,7903.652368676179,8055.437380377336,var,29.65,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,41.0,959.9195343492178,820.4516355231087,959.9195343492178,var,18.516666666666666,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,42.0,231.16141775872026,231.16141775872026,1410.0251901640283,var,24.716666666666665,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,43.0,373.62823938331644,261.6505553237022,373.62823938331644,var,28.3,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,44.0,39.49363906019693,12.721968525878403,39.49363906019693,var,16.333333333333332,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,45.0,1460.0152647139153,44.952289872474005,1460.0152647139153,var,16.283333333333335,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,46.0,329.56787381672416,136.3825345466735,329.56787381672416,var,23.05,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,47.0,15.9089501378039,14.13655457279434,15.9089501378039,var,24.633333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,48.0,15.361700619918764,2.325289069269374,15.361700619918764,var,23.483333333333334,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,49.0,2.6412764741135657,2.6412764741135657,8.231922553256682,var,28.566666666666666,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,50.0,0.2988469158835737,0.06341754561672822,0.2988469158835737,var,39.43333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,51.0,0.07483466496964003,0.07483466496964003,3.0089548583196244,var,44.75,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,52.0,0.15421806740769528,0.15421806740769528,0.31031319030202376,var,43.666666666666664,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,53.0,0.3617688284698282,0.3617688284698282,0.8898312418506692,var,45.05,0.1395540748589974,39.00868583865702,0.8756373309687431,2
